Fecha,site_id,Turbidez,Caudal,Nivel_Agua,Precipitacion,Temperatura,Conductividad,Oxigeno_Disuelto,pH,Turbidez_obs
2024-01-24,08180800,273.58,268.59,6.23,17.4,10.84,408.38,10.38,7.9,273.58
2024-01-25,08180800,309.3,705.72,9.07,0.0,13.53,291.19,9.6,7.88,309.3
2024-01-26,08180800,200.45,212.58,6.05,0.0,14.19,288.85,9.47,7.86,200.45
2024-01-27,08180800,105.9,65.25,4.8,0.0,14.56,351.44,9.16,7.8,105.9
2024-01-28,08180800,54.36,35.1,4.45,0.0,14.17,398.71,9.1,7.74,54.36
2024-01-29,08180800,29.46,23.83,4.29,0.0,14.05,444.59,9.07,7.74,29.46
2024-01-30,08180800,21.34,19.54,4.22,0.0,14.0,486.71,9.15,7.75,21.34
2024-01-31,08180800,18.35,17.01,4.17,0.0,13.88,516.29,9.11,7.75,18.35
2024-02-01,08180800,15.7,15.61,4.14,0.0,14.27,548.52,9.04,7.76,15.7
2024-02-02,08180800,14.16,14.63,4.13,29.9,15.62,588.99,8.6,7.76,14.16
2024-02-03,08180800,54.5,47.54,4.58,0.0,16.19,562.89,8.56,7.83,54.5
2024-02-04,08180800,60.67,57.96,4.73,0.0,16.06,569.91,8.58,7.86,60.67
2024-02-05,08180800,31.01,31.36,4.4,0.0,15.51,738.24,8.89,7.93,31.01
2024-02-06,08180800,13.54,21.66,4.25,0.0,15.33,855.48,9.04,7.96,13.54
2024-02-07,08180800,11.59,17.68,4.18,0.0,15.35,819.85,9.13,7.96,11.59
2024-02-08,08180800,12.11,15.75,4.15,0.0,16.4,794.79,9.02,7.97,12.11
2024-02-09,08180800,10.3,14.85,4.13,0.0,17.62,776.33,9.01,7.99,10.3
2024-02-10,08180800,10.55,14.84,4.13,1.9,18.4,776.95,8.62,7.97,10.55
2024-02-11,08180800,10.3,15.06,4.13,0.0,18.81,786.14,8.72,8.0,10.3
2024-02-12,08180800,8.58,14.19,4.12,0.0,17.48,802.23,9.2,8.07,8.58
2024-02-13,08180800,8.56,14.16,4.12,0.0,15.87,817.6,9.74,8.11,8.56
2024-02-14,08180800,7.93,14.29,4.12,0.0,15.82,840.41,9.86,8.15,7.93
2024-02-15,08180800,7.55,13.65,4.11,1.5,16.35,862.33,9.8,8.13,7.55
2024-02-16,08180800,6.48,13.56,4.1,0.5,17.18,881.64,10.18,8.23,6.48
2024-02-17,08180800,6.09,14.52,4.12,0.0,16.3,901.3,9.98,8.21,6.09
2024-02-18,08180800,5.3,14.08,4.12,0.0,13.87,913.86,10.68,8.26,5.3
2024-02-19,08180800,5.06,14.07,4.12,0.0,13.81,924.92,11.03,8.32,5.06
2024-02-20,08180800,5.11,14.29,4.12,0.0,14.73,936.92,11.11,8.35,5.11
2024-02-21,08180800,4.81,14.73,4.13,0.9,16.22,956.97,10.63,8.34,4.81
2024-02-22,08180800,10.33,14.64,4.13,1.3,17.68,972.43,10.14,8.34,10.33
2024-02-23,08180800,6.02,14.11,4.12,0.0,18.27,986.0,9.77,8.33,6.02
2024-02-24,08180800,5.49,13.69,4.11,0.0,18.08,998.45,9.82,8.33,5.49
2024-02-25,08180800,5.35,13.64,4.11,0.0,18.15,1010.96,9.78,8.32,5.35
2024-02-26,08180800,5.9,13.16,4.1,0.0,19.54,1026.46,9.38,8.29,5.9
2024-02-27,08180800,5.93,13.53,4.1,0.0,20.47,1036.46,8.99,8.27,5.93
2024-02-28,08180800,7.16,13.6,4.11,0.0,20.65,1050.83,8.73,8.25,7.16
2024-02-29,08180800,6.41,12.59,4.08,0.0,17.18,1056.88,8.66,8.27,6.41
2024-03-01,08180800,5.91,12.34,4.08,0.0,15.78,1064.58,8.95,8.18,5.91
2024-03-02,08180800,6.15,12.38,4.08,0.0,17.06,1073.96,9.44,8.27,6.15
2024-03-03,08180800,6.26,12.39,4.08,0.0,18.79,1080.52,8.96,8.23,6.26
2024-03-04,08180800,6.16,12.44,4.08,0.0,19.75,1087.5,8.98,8.24,6.16
2024-03-05,08180800,6.51,12.53,4.08,0.0,20.54,1097.4,8.68,8.23,6.51
2024-03-06,08180800,6.45,12.05,4.07,0.0,21.11,1106.67,8.61,8.25,6.45
2024-03-07,08180800,7.41,11.81,4.07,0.0,21.42,1114.79,8.01,8.19,7.41
2024-03-08,08180800,7.45,12.21,4.08,3.9,21.8,1117.4,7.8,8.14,7.45
2024-03-09,08180800,7.74,12.08,4.07,0.0,20.49,1119.58,8.16,8.23,7.74
2024-03-10,08180800,7.42,12.36,4.08,0.0,18.82,1119.38,8.54,8.25,7.42
2024-03-11,08180800,7.92,12.77,4.09,0.0,18.57,1122.08,8.7,8.23,7.92
2024-03-12,08180800,8.1,13.47,4.1,0.0,19.12,1122.08,8.54,8.22,8.1
2024-03-13,08180800,10.46,13.83,4.11,0.0,19.92,1126.35,8.27,8.23,10.46
2024-03-14,08180800,10.71,13.94,4.11,0.0,21.56,1128.75,7.49,8.22,10.71
2024-03-15,08180800,10.05,14.12,4.12,2.3,21.9,1135.1,7.13,8.16,10.05
2024-03-16,08180800,11.57,14.53,4.12,30.7,21.58,1128.75,6.99,8.12,11.57
2024-03-17,08180800,50.6,56.22,4.64,0.0,21.57,1034.04,6.77,8.04,50.6
2024-03-18,08180800,63.01,29.21,4.37,0.0,19.29,490.56,6.86,7.84,63.01
2024-03-19,08180800,23.42,18.87,4.21,0.0,17.83,807.46,7.37,7.96,23.42
2024-03-20,08180800,15.31,15.58,4.16,11.0,17.26,1057.1,7.75,7.8,15.31
2024-03-21,08180800,24.56,17.08,4.19,5.1,17.76,1072.6,7.8,7.74,24.56
2024-03-22,08180800,18.82,13.19,4.12,0.0,18.74,1018.57,7.67,7.67,18.82
2024-03-23,08180800,15.36,11.73,4.1,0.0,19.8,1090.73,7.42,7.67,15.36
2024-03-24,08180800,14.61,11.47,4.09,1.9,19.64,1107.08,7.31,7.66,14.61
2024-03-25,08180800,14.72,11.45,4.1,0.0,19.95,1102.19,7.3,7.66,14.72
2024-03-26,08180800,12.36,10.99,4.09,0.0,20.11,1115.0,7.39,7.7,12.36
2024-03-27,08180800,12.62,10.83,4.09,1.6,19.05,1119.79,7.61,7.7,12.62
2024-03-28,08180800,12.42,10.66,4.08,0.0,18.57,1120.52,7.85,7.71,12.42
2024-03-29,08180800,11.38,10.24,4.07,0.0,19.62,1124.27,7.9,7.74,11.38
2024-03-30,08180800,10.76,10.15,4.07,0.0,20.21,1130.0,7.67,7.76,10.76
2024-03-31,08180800,11.06,10.32,4.08,0.0,20.4,1133.02,7.48,7.72,11.06
2024-04-01,08180800,10.75,10.3,4.07,0.0,21.28,1140.42,7.35,7.71,10.75
2024-04-02,08180800,10.15,9.67,4.06,0.0,21.76,1145.31,7.21,7.72,10.15
2024-04-03,08180800,9.37,9.6,4.06,0.0,20.68,1150.94,7.35,7.75,9.37
2024-04-04,08180800,10.59,10.15,4.07,0.0,20.09,1150.83,7.49,7.75,10.59
2024-04-05,08180800,9.83,10.35,4.08,0.0,20.31,1158.75,7.55,7.75,9.83
2024-04-06,08180800,10.39,10.32,4.08,0.0,20.44,1160.1,7.41,7.75,10.39
2024-04-07,08180800,10.21,10.12,4.07,0.0,21.18,1166.77,7.28,7.72,10.21
2024-04-08,08180800,10.14,10.58,4.08,0.4,21.28,1170.52,7.11,7.75,10.14
2024-04-09,08180800,10.92,11.14,4.1,18.2,22.06,1172.81,6.86,7.69,10.92
2024-04-10,08180800,13.92,16.0,4.18,0.0,22.45,1146.35,6.62,7.68,13.92
2024-04-11,08180800,17.23,26.09,4.37,0.0,21.32,1160.0,7.01,7.7,17.23
2024-04-12,08180800,13.2,16.28,4.2,0.0,21.32,1151.04,7.19,7.71,13.2
2024-04-13,08180800,11.93,12.7,4.13,0.0,21.6,1158.85,7.21,7.72,11.93
2024-04-14,08180800,11.05,11.41,4.11,0.0,22.37,1164.48,7.02,7.7,11.05
2024-04-15,08180800,10.52,10.9,4.1,0.0,23.49,1167.19,6.56,7.67,10.52
2024-04-16,08180800,9.79,10.93,4.1,0.9,23.68,1158.54,6.08,7.65,9.79
2024-04-17,08180800,9.65,10.89,4.1,0.0,23.74,1143.33,5.96,7.6,9.65
2024-04-18,08180800,9.81,11.0,4.1,0.0,24.22,1124.9,5.94,7.6,9.81
2024-04-19,08180800,10.0,10.91,4.1,0.0,24.5,1106.77,5.84,7.6,10.0
2024-04-20,08180800,10.25,10.72,4.09,23.8,23.87,1093.96,5.88,7.6,10.25
2024-04-21,08180800,19.51,24.64,4.33,0.0,22.28,1056.04,6.23,7.61,19.51
2024-04-22,08180800,26.77,34.27,4.49,0.0,21.23,970.85,6.89,7.64,26.77
2024-04-23,08180800,20.24,19.94,4.27,0.0,21.23,1019.74,7.02,7.7,20.24
2024-04-24,08180800,17.11,15.39,4.19,0.0,21.8,1058.44,6.83,7.66,17.11
2024-04-25,08180800,15.2,13.27,4.15,0.0,22.59,1053.54,6.62,7.65,15.2
2024-04-26,08180800,14.73,12.07,4.13,0.0,23.17,1032.08,6.41,7.63,14.73
2024-04-27,08180800,12.56,10.64,4.09,3.3,23.92,1022.08,6.15,7.62,12.56
2024-04-28,08180800,14.06,11.72,4.12,10.7,24.12,1004.31,6.06,7.6,14.06
2024-04-29,08180800,14.875,17.7,4.24,0.0,24.77,983.52,6.27,7.65,
2024-04-30,08180800,15.69,15.13,4.19,0.0,25.52,963.68,6.27,7.66,15.69
2024-05-01,08180800,15.96,12.96,4.15,0.0,25.72,937.55,5.99,7.64,15.96
2024-05-02,08180800,14.93,11.95,4.13,0.9,25.25,969.18,5.91,7.61,14.93
2024-05-03,08180800,14.49,11.46,4.12,0.9,25.24,989.86,6.01,7.61,
2024-05-04,08180800,14.05,10.89,4.1,1.1,25.19,999.17,6.07,7.66,14.05
2024-05-05,08180800,14.17,10.48,4.09,0.0,24.69,1009.48,6.18,7.67,14.17
2024-05-06,08180800,13.76,10.11,4.09,0.0,24.62,1013.75,6.32,7.68,13.76
2024-05-07,08180800,13.14,9.9,4.08,0.0,25.6,1016.46,6.44,7.71,13.14
2024-05-08,08180800,11.46,9.45,4.07,0.0,26.4,1020.0,6.2,7.75,11.46
2024-05-09,08180800,11.44,9.19,4.06,0.0,26.76,1026.02,6.37,7.86,11.44
2024-05-10,08180800,11.24,8.18,4.03,0.0,27.22,1035.52,6.41,8.1,11.24
2024-05-11,08180800,11.46,7.78,4.02,0.4,25.95,1042.19,6.58,8.13,11.46
2024-05-12,08180800,11.71,7.86,4.03,0.0,25.14,1048.23,6.54,8.07,11.71
2024-05-13,08180800,12.01,8.18,4.04,9.1,25.42,1053.96,6.23,8.04,12.01
2024-05-14,08180800,11.753333333333334,10.36,4.09,0.0,24.28,1047.29,6.49,8.05,
2024-05-15,08180800,11.496666666666666,13.18,4.16,0.0,25.38,1064.9,7.08,8.17,
2024-05-16,08180800,11.24,12.06,4.13,0.4,25.51,1074.58,6.58,8.1,11.24
2024-05-17,08180800,12.5,11.21,4.11,0.0,24.61,1071.67,6.75,8.12,12.5
2024-05-18,08180800,10.84,10.37,4.09,0.0,25.6,1073.65,6.88,8.17,10.84
2024-05-19,08180800,11.23,9.46,4.07,0.0,26.82,1084.27,6.75,8.17,11.23
2024-05-20,08180800,12.11,8.99,4.06,0.0,27.24,1090.52,6.68,8.19,12.11
2024-05-21,08180800,11.54,8.9,4.06,0.0,27.79,1089.48,6.61,8.22,11.54
2024-05-22,08180800,10.34,8.9,4.06,0.0,28.33,1081.15,6.41,8.28,10.34
2024-05-23,08180800,9.55,8.71,4.05,0.0,28.31,1080.0,6.22,8.26,9.55
2024-05-24,08180800,10.55,8.37,4.04,0.0,28.17,1080.0,6.04,8.2,10.55
2024-05-25,08180800,9.55,8.08,4.03,0.0,28.67,1080.0,6.1,8.19,9.55
2024-05-26,08180800,9.74,7.84,4.03,0.0,28.85,1083.85,5.88,8.18,9.74
2024-05-27,08180800,10.01,7.83,4.02,0.0,29.05,1090.0,5.94,8.14,10.01
2024-05-28,08180800,9.74,7.82,4.02,3.4,29.61,1096.35,5.97,8.14,9.74
2024-05-29,08180800,9.41,7.69,4.01,0.0,28.56,1094.58,5.94,8.12,9.41
2024-05-30,08180800,7.08,7.69,4.01,0.3,29.0,1104.36,6.04,8.13,7.08
2024-05-31,08180800,5.57,7.56,4.0,0.0,28.54,1115.31,6.15,8.07,5.57
2024-06-01,08180800,5.33,7.58,4.01,1.0,27.78,1118.65,6.22,8.07,5.33
2024-06-02,08180800,5.39,7.72,4.02,0.0,28.53,1122.4,6.08,8.06,5.39
2024-06-03,08180800,6.24,7.8,4.02,0.0,28.83,1130.0,6.07,8.07,6.24
2024-06-04,08180800,6.38,7.89,4.03,0.0,29.12,1139.38,6.06,8.06,6.38
2024-06-05,08180800,6.98,8.17,4.04,0.0,29.79,1143.33,5.9,8.07,6.98
2024-06-06,08180800,34.11,8.12,4.03,0.0,29.25,1150.0,6.09,8.1,34.11
2024-06-07,08180800,134.69,7.85,4.02,0.0,29.67,1152.5,6.05,8.1,134.69
2024-06-08,08180800,254.23,7.46,4.0,0.0,29.45,1160.0,6.02,8.1,254.23
2024-06-09,08180800,318.19,7.21,3.98,41.6,29.29,1160.0,6.01,8.12,318.19
2024-06-10,08180800,743.06,170.47,5.52,31.2,28.05,936.42,5.6,7.96,743.06
2024-06-11,08180800,296.5,401.29,7.17,0.4,26.61,459.7,5.54,7.64,296.5
2024-06-12,08180800,204.31,51.3,4.71,4.0,27.33,415.26,5.37,7.53,204.31
2024-06-13,08180800,177.44142857142856,23.19,4.34,0.0,28.25,483.59,5.365714285714286,7.51,
2024-06-14,08180800,150.57285714285715,15.75,4.22,0.0,28.99,502.2,5.361428571428571,7.49,
2024-06-15,08180800,123.7042857142857,12.56,4.15,0.0,29.17,514.72,5.357142857142857,7.49,
2024-06-16,08180800,96.83571428571427,10.86,4.12,0.0,29.18,528.4,5.352857142857143,7.52,
2024-06-17,08180800,69.96714285714285,9.94,4.09,0.0,29.32,542.29,5.348571428571429,7.54,
2024-06-18,08180800,43.098571428571404,9.38,4.08,0.0,29.03,557.55,5.344285714285714,7.64,
2024-06-19,08180800,16.23,9.06,4.07,31.3,28.17,583.97,5.34,7.7,16.23
2024-06-20,08180800,17.3,13.27,4.17,24.6,26.97,592.07,5.5,7.71,17.3
2024-06-21,08180800,28.53,28.1,4.42,0.0,27.54,622.47,5.77,7.77,28.53
2024-06-22,08180800,24.08,21.5,4.32,0.0,28.1,643.39,5.86,7.82,24.08
2024-06-23,08180800,18.94,15.84,4.22,0.0,28.62,712.75,5.93,7.86,18.94
2024-06-24,08180800,15.4,12.67,4.16,0.0,29.18,763.07,5.95,7.87,15.4
2024-06-25,08180800,12.48,11.22,4.12,0.0,29.53,788.05,5.98,7.94,12.48
2024-06-26,08180800,10.54,9.97,4.09,0.0,29.8,801.57,5.98,7.99,10.54
2024-06-27,08180800,9.24,8.53,4.05,0.0,29.85,814.17,5.93,8.01,9.24
2024-06-28,08180800,8.13,8.52,4.05,0.0,30.16,828.27,5.87,8.05,8.13
2024-06-29,08180800,8.34,8.58,4.06,0.0,30.17,844.17,5.95,8.05,8.34
2024-06-30,08180800,7.68,8.19,4.05,0.0,30.0,857.09,6.02,8.09,7.68
2024-07-01,08180800,7.31,8.1,4.04,0.0,29.84,867.98,6.15,8.14,7.31
2024-07-02,08180800,6.72,7.96,4.04,0.0,29.83,879.05,6.22,8.15,6.72
2024-07-03,08180800,6.76,7.85,4.04,0.0,29.85,894.75,6.28,8.15,6.76
2024-07-04,08180800,6.73,7.77,4.03,0.0,29.84,910.68,6.35,8.15,6.73
2024-07-05,08180800,6.54,7.72,4.03,0.0,29.78,923.56,6.37,8.15,6.54
2024-07-06,08180800,6.04,7.71,4.03,19.6,29.96,938.15,6.41,8.19,6.04
2024-07-07,08180800,7.45,13.63,4.17,0.0,29.61,940.08,6.15,8.09,7.45
2024-07-08,08180800,6.75,9.29,4.08,0.0,29.48,942.43,6.21,8.08,6.75
2024-07-09,08180800,6.35,7.94,4.04,0.0,29.36,959.64,6.3,8.11,6.35
2024-07-10,08180800,6.05,8.14,4.05,21.2,28.95,927.48,6.16,8.09,6.05
2024-07-11,08180800,13.47,20.78,4.29,0.0,28.33,934.1,6.07,7.99,13.47
2024-07-12,08180800,8.39,11.01,4.12,0.0,28.09,950.81,6.26,8.03,8.39
2024-07-13,08180800,10.3,10.75,4.12,0.0,27.3,700.05,5.95,7.87,10.3
2024-07-14,08180800,9.23,10.23,4.1,0.0,27.41,768.47,6.21,7.9,9.23
2024-07-15,08180800,8.21,9.64,4.09,0.0,27.86,932.1,6.54,8.0,8.21
2024-07-16,08180800,7.69,8.91,4.07,0.0,28.57,993.6,6.61,8.11,7.69
2024-07-17,08180800,6.43,8.01,4.04,0.0,29.12,1025.68,6.54,8.18,6.43
2024-07-18,08180800,4.77,7.53,4.02,0.0,29.03,1023.02,6.31,8.22,4.77
2024-07-19,08180800,5.09,7.41,4.01,0.6,28.08,1029.48,6.35,8.16,5.09
2024-07-20,08180800,5.59,8.43,4.05,0.0,28.32,1032.5,6.39,8.15,5.59
2024-07-21,08180800,5.89,8.77,4.07,0.3,29.04,1042.5,6.55,8.22,5.89
2024-07-22,08180800,5.63,8.56,4.06,0.0,28.93,1051.56,6.5,8.23,5.63
2024-07-23,08180800,6.73,11.48,4.13,32.4,28.97,1048.12,6.42,8.24,6.73
2024-07-24,08180800,34.72,53.76,4.76,0.5,28.87,907.02,6.09,8.23,34.72
2024-07-25,08180800,22.82,21.56,4.36,1.5,28.53,967.24,6.06,8.34,22.82
2024-07-26,08180800,14.37,11.34,4.21,0.0,28.43,923.14,5.9,8.12,14.37
2024-07-27,08180800,12.23,7.95,4.15,1.0,28.03,903.77,6.01,8.06,12.23
2024-07-28,08180800,11.36,7.17,4.13,14.0,28.05,898.61,6.09,8.07,11.36
2024-07-29,08180800,13.44,8.1,4.18,0.0,28.47,875.04,6.15,8.06,13.44
2024-07-30,08180800,19.96,7.18,4.13,0.0,28.81,871.07,6.08,8.08,19.96
2024-07-31,08180800,11.88,6.65,4.09,0.0,29.13,827.54,6.15,8.09,11.88
2024-08-01,08180800,9.99,6.42,4.07,0.0,29.16,841.58,6.12,8.13,9.99
2024-08-02,08180800,8.08,6.35,4.07,0.0,29.46,876.54,6.2,8.18,8.08
2024-08-03,08180800,7.2,6.18,4.05,0.0,29.72,899.22,6.17,8.2,7.2
2024-08-04,08180800,7.44,6.05,4.04,0.0,29.81,914.25,6.16,8.25,7.44
2024-08-05,08180800,7.87,7.21,4.13,0.0,29.74,927.69,6.28,8.21,7.87
2024-08-06,08180800,6.96,6.95,4.11,0.0,29.98,939.39,6.43,8.25,6.96
2024-08-07,08180800,6.22,6.33,4.07,0.0,30.23,944.56,6.41,8.33,6.22
2024-08-08,08180800,6.03,5.98,4.04,0.0,30.43,945.72,6.21,8.36,6.03
2024-08-09,08180800,6.19,5.86,4.03,0.0,30.12,955.51,6.18,8.34,6.19
2024-08-10,08180800,6.21,5.48,4.0,0.0,29.77,969.53,6.17,8.3,6.21
2024-08-11,08180800,5.91,5.56,4.01,0.0,30.03,981.81,6.22,8.32,5.91
2024-08-12,08180800,5.88,5.48,4.0,0.0,30.07,995.79,6.23,8.34,5.88
2024-08-13,08180800,5.59,5.58,4.01,0.0,29.88,1011.88,6.18,8.26,5.59
2024-08-14,08180800,5.64,5.78,4.02,0.0,29.96,1025.1,6.24,8.28,5.64
2024-08-15,08180800,5.62,5.72,4.02,0.0,29.96,1039.38,6.29,8.29,5.62
2024-08-16,08180800,5.34,5.79,4.02,0.0,30.05,1046.56,6.27,8.32,5.34
2024-08-17,08180800,5.38,5.77,4.02,0.0,29.98,1060.73,6.23,8.31,5.38
2024-08-18,08180800,5.2,5.72,4.02,0.0,30.03,1071.77,6.21,8.29,5.2
2024-08-19,08180800,5.97,5.74,4.02,0.0,30.05,1082.19,6.29,8.3,5.97
2024-08-20,08180800,5.09,5.85,4.03,0.0,29.92,1095.37,6.37,8.31,5.09
2024-08-21,08180800,4.79,5.71,4.02,0.0,29.99,1104.06,6.36,8.33,4.79
2024-08-22,08180800,4.66,5.59,4.01,0.0,30.33,1114.48,6.29,8.33,4.66
2024-08-23,08180800,3.7,5.31,3.99,0.5,30.5,1116.28,6.25,8.26,3.7
2024-08-24,08180800,2.72,5.36,3.99,0.0,30.1,1120.31,6.21,8.12,2.72
2024-08-25,08180800,2.83,5.55,4.0,0.0,29.65,1128.02,6.05,8.13,2.83
2024-08-26,08180800,2.59,5.73,4.02,0.0,29.08,1130.0,5.93,8.1,2.59
2024-08-27,08180800,2.68,6.01,4.04,6.3,28.21,1139.79,6.05,8.03,2.68
2024-08-28,08180800,3.34,6.33,4.06,0.4,28.17,1111.56,5.63,7.95,3.34
2024-08-29,08180800,2.08,6.14,4.05,0.0,28.02,1138.65,5.81,7.98,2.08
2024-08-30,08180800,2.04,5.82,4.02,0.4,28.6,1140.0,5.8,7.98,2.04
2024-08-31,08180800,2.27,5.51,4.0,0.0,28.78,1140.31,5.78,7.98,2.27
2024-09-01,08180800,2.41,5.38,3.99,0.0,28.63,1145.52,5.91,8.01,2.41
2024-09-02,08180800,2.44,5.33,3.99,15.3,28.55,1149.69,5.88,8.01,2.44
2024-09-03,08180800,2.34,5.66,4.01,28.3,27.78,1143.75,5.44,7.93,2.34
2024-09-04,08180800,12.21,17.49,4.35,0.5,27.51,1089.48,5.77,7.92,12.21
2024-09-05,08180800,17.66,32.19,4.61,0.0,27.57,1131.04,6.13,8.03,17.66
2024-09-06,08180800,9.66,11.58,4.27,0.0,27.56,1140.1,6.23,8.01,9.66
2024-09-07,08180800,7.42,7.24,4.14,0.0,27.33,1128.54,6.27,8.0,7.42
2024-09-08,08180800,6.23,6.34,4.07,0.0,26.26,1117.29,6.43,8.02,6.23
2024-09-09,08180800,5.86,5.94,4.04,0.0,24.78,1096.46,6.7,8.02,5.86
2024-09-10,08180800,5.46,5.86,4.04,0.0,25.47,1065.31,6.76,8.0,5.46
2024-09-11,08180800,4.99,5.66,4.03,0.0,26.47,1025.0,6.6,8.01,4.99
2024-09-12,08180800,5.1,5.52,4.02,0.0,26.76,991.19,6.47,8.01,5.1
2024-09-13,08180800,4.67,5.33,4.01,0.0,26.97,967.53,6.47,8.0,4.67
2024-09-14,08180800,4.45,5.1,3.99,0.0,27.63,950.77,6.29,7.99,4.45
2024-09-15,08180800,4.28,4.98,3.99,0.0,27.84,935.58,6.11,7.98,4.28
2024-09-16,08180800,4.44,4.98,3.99,0.0,27.41,930.28,6.18,7.98,4.44
2024-09-17,08180800,4.0,5.15,4.0,0.0,27.62,934.49,6.28,8.03,4.0
2024-09-18,08180800,4.22,5.16,4.01,0.0,28.06,950.51,6.34,8.1,4.22
2024-09-19,08180800,4.28,5.16,4.01,0.0,28.53,965.38,6.21,8.08,4.28
2024-09-20,08180800,4.55,5.2,4.01,0.4,28.69,978.62,6.14,8.09,4.55
2024-09-21,08180800,4.4,5.22,4.02,0.0,28.67,991.47,6.07,8.07,4.4
2024-09-22,08180800,4.66,5.14,4.01,0.0,28.35,1003.17,6.14,8.06,4.66
2024-09-23,08180800,4.68,5.18,4.02,0.0,28.11,1017.92,6.26,8.07,4.68
2024-09-24,08180800,4.5,5.32,4.03,0.0,27.99,1030.73,6.4,8.09,4.5
2024-09-25,08180800,4.62,5.09,4.02,0.0,28.11,1041.25,6.41,8.11,4.62
2024-09-26,08180800,4.71,4.65,3.98,0.0,26.94,1048.65,6.49,8.11,4.71
2024-09-27,08180800,4.54,4.21,3.95,0.0,25.15,1055.52,6.81,8.14,4.54
2024-09-28,08180800,4.32,4.14,3.95,0.0,24.61,1058.85,6.96,8.16,4.32
2024-09-29,08180800,4.41,4.09,3.95,0.0,24.43,1065.94,7.11,8.17,4.41
2024-09-30,08180800,4.32,4.13,3.95,0.0,24.07,1069.9,7.28,8.21,4.32
2024-10-01,08180800,4.06,4.01,3.95,0.0,24.45,1071.67,7.34,8.21,4.06
2024-10-02,08180800,4.34,3.8,3.93,0.0,24.57,1080.94,7.47,8.2,4.34
2024-10-03,08180800,4.11,4.23,3.97,0.0,24.62,1096.98,7.39,8.19,4.11
2024-10-04,08180800,4.41,4.24,3.97,0.0,24.62,1106.67,7.37,8.2,4.41
2024-10-05,08180800,4.22,4.11,3.96,0.0,24.81,1115.94,7.36,8.22,4.22
2024-10-06,08180800,4.41,3.81,3.94,0.0,25.26,1121.04,7.12,8.17,4.41
2024-10-07,08180800,4.75,3.72,3.94,0.0,24.92,1126.98,7.08,8.16,4.75
2024-10-08,08180800,4.22,4.08,3.97,0.0,24.36,1129.06,7.4,8.2,4.22
2024-10-09,08180800,4.29,4.28,3.99,0.0,24.02,1135.0,7.4,8.19,4.29
2024-10-10,08180800,4.06,4.36,3.99,0.0,23.36,1140.0,7.4,8.22,4.06
2024-10-11,08180800,2.85,4.28,3.99,0.0,23.58,1148.96,7.28,8.24,2.85
2024-10-12,08180800,2.87,4.22,3.99,0.0,23.69,1151.56,7.26,8.25,2.87
2024-10-13,08180800,2.71,4.49,4.01,0.0,23.91,1159.48,7.25,8.26,2.71
2024-10-14,08180800,3.16,4.64,4.02,0.0,23.66,1166.25,7.22,8.25,3.16
2024-10-15,08180800,2.88,4.85,4.04,0.0,23.23,1170.62,7.33,8.25,2.88
2024-10-16,08180800,3.14,4.8,4.04,0.0,22.49,1179.9,7.46,8.22,3.14
2024-10-17,08180800,2.81,4.59,4.02,0.0,20.82,1181.98,7.75,8.23,2.81
2024-10-18,08180800,2.62,4.23,4.0,0.0,20.53,1187.29,7.75,8.21,2.62
2024-10-19,08180800,2.57,4.4,4.01,0.0,21.2,1190.0,7.44,8.13,2.57
2024-10-20,08180800,2.38,4.69,4.03,0.0,22.04,1190.0,7.39,8.16,2.38
2024-10-21,08180800,2.34,4.75,4.04,0.0,22.19,1189.58,7.31,8.18,2.34
2024-10-22,08180800,2.15,4.93,4.05,0.0,22.53,1190.62,7.24,8.17,2.15
2024-10-23,08180800,2.21,4.68,4.03,0.0,22.72,1198.54,7.05,8.12,2.21
2024-10-24,08180800,1.99,4.43,4.01,0.0,23.18,1200.52,6.73,8.09,1.99
2024-10-25,08180800,1.89,4.3,4.0,0.0,23.14,1205.73,6.45,8.04,1.89
2024-10-26,08180800,1.82,4.23,4.0,0.0,23.24,1208.02,6.45,8.06,1.82
2024-10-27,08180800,2.01,4.15,3.99,0.0,23.48,1210.21,6.34,8.04,2.01
2024-10-28,08180800,2.02,4.22,3.99,0.0,23.64,1212.6,6.28,8.04,2.02
2024-10-29,08180800,1.94,4.47,4.01,0.0,24.02,1218.33,5.97,7.99,1.94
2024-10-30,08180800,1.66,4.46,4.01,0.0,24.38,1220.31,5.46,7.92,1.66
2024-10-31,08180800,1.59,4.53,4.02,0.0,24.73,1225.42,5.46,7.93,1.59
2024-11-01,08180800,1.95,4.5,4.02,0.8,24.48,1227.92,5.55,7.96,1.95
2024-11-02,08180800,1.47,4.5,4.02,0.7,24.32,1228.02,5.46,7.95,1.47
2024-11-03,08180800,1.47,4.58,4.02,0.0,24.68,1229.48,5.32,7.91,1.47
2024-11-04,08180800,1.61,4.78,4.04,37.7,24.67,1229.79,5.46,7.95,1.61
2024-11-05,08180800,47.19,30.07,4.53,0.0,23.55,1111.15,5.95,7.95,47.19
2024-11-06,08180800,25.17,28.76,4.57,0.0,21.17,952.16,6.6,7.94,25.17
2024-11-07,08180800,13.1,11.73,4.27,0.0,21.94,1154.38,6.97,8.04,13.1
2024-11-08,08180800,10.18,7.47,4.15,0.0,22.86,1172.71,6.74,8.02,10.18
2024-11-09,08180800,8.5,6.48,4.07,0.0,21.96,1169.58,6.74,8.0,8.5
