Fecha,site_id,Turbidez,Caudal,Nivel_Agua,Precipitacion,Temperatura,Conductividad,Oxigeno_Disuelto,pH,Turbidez_lag1,Caudal_lag1,Nivel_Agua_lag1,Precipitacion_lag1,Precipitacion_acum_3d,Precipitacion_acum_7d,Caudal_delta_1d,Nivel_delta_1d,mes,dia_anio_sin,dia_anio_cos,P95_Turbidez,Turbidez_t1_obs,high_turbidity_t1,periodo
2025-04-19,08181500,4.47,62.15,3.03,26.2,26.44,1242.95,6.0,7.69,5.22,59.27,3.0,0.0,26.2,26.2,2.8799999999999955,0.029999999999999805,4,0.9540665500578387,-0.2995947563972602,56.62,22.88,0,Prueba 2025
2025-04-20,08181500,22.88,114.66,3.34,4.4,25.58,1153.5,5.97,7.72,4.47,62.15,3.03,26.2,30.6,30.6,52.51,0.31000000000000005,4,0.9487718864399473,-0.31596187665790293,56.62,28.69,0,Prueba 2025
2025-04-21,08181500,28.69,126.85,3.48,0.0,24.39,817.22,6.95,7.78,22.88,114.66,3.34,4.4,30.6,30.6,12.189999999999998,0.14000000000000012,4,0.9431964659565866,-0.33223549871590435,56.62,9.29,0,Prueba 2025
2025-04-22,08181500,9.29,87.33,3.21,28.9,25.48,1017.68,6.51,7.75,28.69,126.85,3.48,0.0,33.3,59.5,-39.519999999999996,-0.27,4,0.9373419384643772,-0.3484108069446808,56.62,39.25,0,Prueba 2025
2025-04-23,08181500,39.25,140.34,3.5,0.0,25.45,972.75,6.43,7.72,9.29,87.33,3.21,28.9,28.900000000000002,59.5,53.010000000000005,0.29000000000000004,4,0.9312100364121947,-0.3644830148102912,56.62,41.76,0,Prueba 2025
2025-04-24,08181500,41.76,225.22,3.99,0.0,24.39,717.46,7.18,7.81,39.25,140.34,3.5,0.0,28.9,59.5,84.88,0.4900000000000002,4,0.9248025743285089,-0.38044736628785164,56.62,19.26,0,Prueba 2025
2025-04-25,08181500,19.26,128.85,3.5,0.0,25.3,859.31,7.02,7.8,41.76,225.22,3.99,0.0,0.0,59.5,-96.37,-0.4900000000000002,4,0.9181214482844365,-0.39629913726891813,56.62,12.12,0,Prueba 2025
2025-04-26,08181500,12.12,93.98,3.28,0.0,25.83,992.38,6.72,7.76,19.26,128.85,3.5,0.0,0.0,33.3,-34.86999999999999,-0.2200000000000002,4,0.9111686353326631,-0.41203363695942635,56.62,10.41,0,Prueba 2025
2025-04-27,08181500,10.41,79.72,3.18,0.0,26.32,1051.29,6.54,7.76,12.12,93.98,3.28,0.0,0.0,28.9,-14.260000000000005,-0.09999999999999964,4,0.9039461929224011,-0.42764620926777464,56.62,8.47,0,Prueba 2025
2025-04-28,08181500,8.47,77.94,3.17,0.0,26.61,1077.38,5.84,7.66,10.41,79.72,3.18,0.0,0.0,28.9,-1.7800000000000011,-0.010000000000000231,4,0.8964562582905575,-0.44313223418263453,56.62,7.35,0,Prueba 2025
2025-04-29,08181500,7.35,66.53,3.09,0.0,26.62,1102.71,5.92,7.7,8.47,77.94,3.17,0.0,0.0,0.0,-11.409999999999997,-0.08000000000000007,4,0.8887010478292915,-0.45848712914008766,56.62,6.72,0,Prueba 2025
2025-04-30,08181500,6.72,63.15,3.07,0.0,26.93,1122.4,5.96,7.72,7.35,66.53,3.09,0.0,0.0,0.0,-3.3800000000000026,-0.020000000000000018,4,0.8806828564301475,-0.47370635037968,56.62,6.73,0,Prueba 2025
2025-05-01,08181500,6.73,61.42,3.06,0.0,27.22,1133.23,6.07,7.75,6.72,63.15,3.07,0.0,0.0,0.0,-1.7299999999999969,-0.009999999999999787,5,0.8724040568049612,-0.48878539428899265,56.62,7.77,0,Prueba 2025
2025-05-02,08181500,7.77,59.64,3.05,0.0,27.2,1153.44,5.5,7.69,6.73,61.42,3.06,0.0,0.0,0.0,-1.7800000000000011,-0.010000000000000231,5,0.8638670987837349,-0.503719798736334,56.62,8.27,0,Prueba 2025
2025-05-03,08181500,8.27,59.29,3.05,0.0,26.58,1175.52,6.05,7.74,7.77,59.64,3.05,0.0,0.0,0.0,-0.3500000000000014,0.0,5,0.8550745085896932,-0.518505144391157,56.62,8.33,0,Prueba 2025
2025-05-04,08181500,8.33,58.84,3.05,0.0,25.97,1175.62,6.41,7.76,8.27,59.29,3.05,0.0,0.0,0.0,-0.44999999999999574,0.0,5,0.8460288880917339,-0.533137056031809,56.62,8.08,0,Prueba 2025
2025-05-05,08181500,8.08,61.33,3.08,2.4,26.05,1175.0,5.93,7.7,8.33,58.84,3.05,0.0,2.4,2.4,2.489999999999995,0.03000000000000025,5,0.8367329140344921,-0.5476112038402312,56.62,8.39,0,Prueba 2025
2025-05-06,08181500,8.39,68.22,3.14,0.0,26.84,1155.21,6.12,7.71,8.08,61.33,3.08,2.4,2.4,2.4,6.890000000000001,0.06000000000000005,5,0.8271893372462497,-0.5619233046832195,56.62,8.5,0,Prueba 2025
2025-05-07,08181500,8.5,74.37,3.19,0.0,27.12,1111.56,5.96,7.65,8.39,68.22,3.14,0.0,2.4,2.4,6.150000000000006,0.04999999999999982,5,0.8174009818249189,-0.5760691233798758,56.62,8.56,0,Prueba 2025
2025-05-08,08181500,8.56,70.51,3.16,0.7,26.97,1129.38,5.9,7.68,8.5,74.37,3.19,0.0,0.7,3.0999999999999996,-3.8599999999999994,-0.029999999999999805,5,0.8073707443023492,-0.5900444739548627,56.62,8.81,0,Prueba 2025
2025-05-09,08181500,8.81,72.36,3.18,0.3,26.7,1176.77,5.96,7.6,8.56,70.51,3.16,0.7,1.0,3.4,1.8499999999999943,0.020000000000000018,5,0.7971015927871943,-0.6038452208771035,56.62,9.17,0,Prueba 2025
2025-05-10,08181500,9.17,66.41,3.13,0.0,26.51,1209.17,5.52,7.5,8.81,72.36,3.18,0.3,1.0,3.4,-5.950000000000003,-0.050000000000000266,5,0.7865965660866021,-0.6174672802835514,56.62,9.31,0,Prueba 2025
2025-05-11,08181500,9.31,64.57,3.12,0.0,26.46,1179.17,5.37,7.49,9.17,66.41,3.13,0.0,0.3,3.4,-1.8400000000000034,-0.009999999999999787,5,0.7758587728069828,-0.6309066211876704,56.62,8.59,0,Prueba 2025
2025-05-12,08181500,8.59,62.96,3.1,0.0,26.4,1167.29,5.16,7.48,9.31,64.57,3.12,0.0,0.0,1.0,-1.6099999999999923,-0.020000000000000018,5,0.7648913904341226,-0.6441592666722685,56.62,7.73,0,Prueba 2025
2025-05-13,08181500,7.73,62.61,3.1,0.0,27.09,1210.0,4.86,7.46,8.59,62.96,3.1,0.0,0.0,1.0,-0.3500000000000014,0.0,5,0.753697664392914,-0.6572212950663319,56.62,6.42,0,Prueba 2025
2025-05-14,08181500,6.42,60.26,3.08,0.0,27.91,1212.29,4.59,7.42,7.73,62.61,3.1,0.0,0.0,1.0,-2.3500000000000014,-0.020000000000000018,5,0.742280907086982,-0.6700888411055113,56.62,4.56,0,Prueba 2025
2025-05-15,08181500,4.56,61.38,3.09,0.0,28.29,1260.62,4.17,7.44,6.42,60.26,3.08,0.0,0.0,0.3,1.1200000000000045,0.009999999999999787,5,0.7306444969184916,-0.6827580970759147,56.62,4.43,0,Prueba 2025
2025-05-16,08181500,4.43,64.51,3.11,0.0,28.75,1262.81,4.43,7.46,4.56,61.38,3.09,0.0,0.0,0.0,3.1300000000000026,0.020000000000000018,5,0.7187918772884232,-0.6952253139408722,56.62,4.41,0,Prueba 2025
2025-05-17,08181500,4.41,64.21,3.11,0.0,28.98,1269.38,4.71,7.5,4.43,64.51,3.11,0.0,0.0,0.0,-0.30000000000001137,0.0,5,0.7067265555776158,-0.7074868024503348,56.62,4.46,0,Prueba 2025
2025-05-18,08181500,4.46,64.38,3.12,0.0,28.84,1249.38,4.8,7.53,4.41,64.21,3.11,0.0,0.0,0.0,0.1700000000000017,0.010000000000000231,5,0.6944521021088763,-0.719538934232584,56.62,4.93,0,Prueba 2025
2025-05-19,08181500,4.93,67.21,3.13,0.0,28.36,1231.67,4.53,7.48,4.46,64.38,3.12,0.0,0.0,0.0,2.8299999999999983,0.009999999999999787,5,0.6819721490904629,-0.7313781428679254,56.62,5.43,0,Prueba 2025
2025-05-20,08181500,5.43,65.62,3.12,0.0,28.82,1213.96,4.89,7.54,4.93,67.21,3.13,0.0,0.0,0.0,-1.5899999999999892,-0.009999999999999787,5,0.6692903895412567,-0.7430009249440493,56.62,6.05,0,Prueba 2025
2025-05-21,08181500,6.05,66.94,3.14,0.0,28.5,1256.88,5.44,7.55,5.43,65.62,3.12,0.0,0.0,0.0,1.3199999999999932,0.020000000000000018,5,0.6564105761979381,-0.7544038410927472,56.62,5.29,0,Prueba 2025
2025-05-22,08181500,5.29,63.71,3.11,6.6,29.0,1287.19,4.55,7.49,6.05,66.94,3.14,0.0,6.6,6.6,-3.229999999999997,-0.03000000000000025,5,0.6433365204044917,-0.765583517007675,56.62,5.95,0,Prueba 2025
2025-05-23,08181500,5.95,67.04,3.13,0.0,28.93,1284.38,5.38,7.59,5.29,63.71,3.11,6.6,6.6,6.6,3.3300000000000054,0.020000000000000018,5,0.6300720909843687,-0.7765366444428655,56.62,6.02,0,Prueba 2025
2025-05-24,08181500,6.02,67.81,3.14,0.0,29.08,1264.58,5.94,7.62,5.95,67.04,3.13,0.0,6.6,6.6,0.769999999999996,0.010000000000000231,5,0.6166212130956382,-0.7872599821916922,56.62,6.04,0,Prueba 2025
2025-05-25,08181500,6.04,70.95,3.16,0.0,29.05,1233.33,5.12,7.49,6.02,67.81,3.14,0.0,0.0,6.6,3.1400000000000006,0.020000000000000018,5,0.6029878670694714,-0.7977503570459932,56.62,6.52,0,Prueba 2025
2025-05-26,08181500,6.52,67.5,3.13,41.1,28.95,1224.79,5.05,7.46,6.04,70.95,3.16,0.0,41.1,47.7,-3.450000000000003,-0.03000000000000025,5,0.5891760872322963,-0.8080046647350754,56.62,291.08,1,Prueba 2025
2025-05-27,08181500,291.08,470.89,5.04,12.8,26.5,737.35,6.01,7.51,6.52,67.5,3.13,41.1,53.900000000000006,60.5,403.39,1.9100000000000001,5,0.5751899607119775,-0.8180198708443175,56.62,229.12,1,Prueba 2025
2025-05-28,08181500,229.12,684.15,5.93,0.0,25.34,477.23,6.72,7.59,291.08,470.89,5.04,12.8,53.900000000000006,60.5,213.26,0.8899999999999997,5,0.5610336262283677,-0.8277930117131022,56.62,300.51,1,Prueba 2025
2025-06-03,08181500,60.08499999999998,92.08,3.32,0.0,28.38,869.91,6.33,7.63,108.16999999999999,119.51,3.51,0.0,0.0,27.6,-27.430000000000007,-0.18999999999999995,6,0.47275920928627757,-0.881191653407483,56.62,12.0,0,Prueba 2025
2025-06-04,08181500,12.0,74.73,3.2,0.0,28.72,919.62,6.24,7.7,60.08499999999998,92.08,3.32,0.0,0.0,27.6,-17.349999999999994,-0.11999999999999966,6,0.4575313760742512,-0.8891934772070711,56.62,10.28,0,Prueba 2025
2025-06-05,08181500,10.28,71.31,3.17,0.0,29.03,989.62,6.07,7.7,12.0,74.73,3.2,0.0,0.0,8.3,-3.4200000000000017,-0.03000000000000025,6,0.44216815196707204,-0.8969321743510065,56.62,10.51,0,Prueba 2025
2025-06-06,08181500,10.51,56.81,3.05,0.0,29.21,1008.05,6.03,7.73,10.28,71.31,3.17,0.0,0.0,0.0,-14.5,-0.1200000000000001,6,0.42667408318992467,-0.9044054548343001,56.62,9.73,0,Prueba 2025
2025-06-07,08181500,9.73,54.1,3.03,0.0,29.39,1048.71,6.16,7.74,10.51,56.81,3.05,0.0,0.0,0.0,-2.710000000000001,-0.020000000000000018,6,0.4110537546870351,-0.9116111071930239,56.62,9.76,0,Prueba 2025
2025-06-08,08181500,9.76,51.89,3.0,0.0,29.51,1059.8,6.03,7.72,9.73,54.1,3.03,0.0,0.0,0.0,-2.210000000000001,-0.029999999999999805,6,0.3953117887649151,-0.9185469991587165,56.62,9.92,0,Prueba 2025
2025-06-09,08181500,9.92,50.88,2.99,0.0,29.67,1066.66,5.71,7.67,9.76,51.89,3.0,0.0,0.0,0.0,-1.009999999999998,-0.009999999999999787,6,0.37945284372454435,-0.925211078289358,56.62,8.85,0,Prueba 2025
2025-06-10,08181500,8.85,49.2,2.98,13.6,29.64,1089.23,6.03,7.72,9.92,50.88,2.99,0.0,13.6,13.6,-1.6799999999999997,-0.010000000000000231,6,0.36348161248290634,-0.9316013725767187,56.62,9.09,0,Prueba 2025
2025-06-13,08181500,251.3166666666667,3872.08,16.32,0.0,26.93,620.9733333333334,6.536666666666667,7.696666666666666,130.20333333333335,2515.69,10.42,2.9,40.4,54.0,1356.3899999999999,5.9,6,0.31494162072895193,-0.9491110448902284,56.62,372.43,1,Prueba 2025
2025-06-14,08181500,372.43,746.99,6.17,0.0,25.85,386.66,6.71,7.68,251.3166666666667,3872.08,16.32,0.0,2.9,54.0,-3125.09,-10.15,6,0.2985688173637202,-0.9543881083175908,56.62,126.04,1,Prueba 2025
2025-06-15,08181500,126.04,204.93,3.93,3.2,27.48,610.35,6.73,7.7,372.43,746.99,6.17,0.0,3.2,57.2,-542.06,-2.2399999999999998,6,0.2821076626819194,-0.9593827529490743,56.62,82.53,1,Prueba 2025
2025-06-16,08181500,82.53,182.02,3.82,0.0,27.73,708.09,6.8,7.77,126.04,204.93,3.93,3.2,3.2,57.2,-22.909999999999997,-0.11000000000000032,6,0.26556302780405594,-0.9640935007889755,56.62,35.51,0,Prueba 2025
2025-06-17,08181500,35.51,137.73,3.59,0.0,28.26,757.52,6.67,7.72,82.53,182.02,3.82,0.0,3.2,43.6,-44.29000000000002,-0.22999999999999998,6,0.24893980855376657,-0.9685189578512204,56.62,21.06,0,Prueba 2025
2025-06-18,08181500,21.06,112.38,3.43,0.0,28.73,853.3,6.61,7.73,35.51,137.73,3.59,0.0,0.0,6.1,-25.349999999999994,-0.1599999999999997,6,0.23224292400907015,-0.9726578145718654,56.62,17.63,0,Prueba 2025
2025-06-19,08181500,17.63,93.19,3.29,0.0,29.07,927.3,6.44,7.74,21.06,112.38,3.43,0.0,0.0,3.2,-19.189999999999998,-0.14000000000000012,6,0.21547731504673012,-0.976508846196619,56.62,14.7,0,Prueba 2025
2025-06-20,08181500,14.7,83.98,3.23,0.0,29.48,999.52,6.43,7.76,17.63,93.19,3.29,0.0,0.0,3.2,-9.209999999999994,-0.06000000000000005,6,0.19864794288017112,-0.9800709131432666,56.62,13.56,0,Prueba 2025
2025-06-21,08181500,13.56,75.25,3.17,0.0,29.37,1050.73,6.44,7.78,14.7,83.98,3.23,0.0,0.0,3.2,-8.730000000000004,-0.06000000000000005,6,0.18175978759137534,-0.9833429613388902,56.62,13.36,0,Prueba 2025
2025-06-22,08181500,13.36,77.9,3.19,0.0,29.22,1075.62,6.25,7.75,13.56,75.25,3.17,0.0,0.0,0.0,2.6500000000000057,0.020000000000000018,6,0.16481784665719793,-0.9863240225317866,56.62,12.5,0,Prueba 2025
2025-06-23,08181500,12.5,69.9,3.13,0.0,29.32,1078.75,6.1,7.74,13.36,77.9,3.19,0.0,0.0,0.0,-8.0,-0.06000000000000005,6,0.14782713347053048,-0.9890132145779883,56.62,10.96,0,Prueba 2025
2025-06-24,08181500,10.96,68.26,3.12,0.3,29.43,1107.92,5.97,7.71,12.5,69.9,3.13,0.0,0.3,0.3,-1.6400000000000006,-0.009999999999999787,6,0.13079267585675922,-0.9914097417023038,56.62,10.91,0,Prueba 2025
2025-06-25,08181500,10.91,61.36,3.06,0.0,29.46,1112.81,5.84,7.71,10.96,68.26,3.12,0.3,0.3,0.3,-6.900000000000006,-0.06000000000000005,6,0.11371951458594969,-0.9935128947338007,56.62,10.47,0,Prueba 2025
2025-06-26,08181500,10.47,59.89,3.05,0.0,29.5,1137.71,6.41,7.79,10.91,61.36,3.06,0.0,0.3,0.3,-1.4699999999999989,-0.010000000000000231,6,0.0966127018812031,-0.9953220513156602,56.62,9.18,0,Prueba 2025
2025-06-27,08181500,9.18,69.48,3.12,0.0,29.59,1150.21,6.06,7.74,10.47,59.89,3.05,0.0,0.0,0.3,9.590000000000003,0.07000000000000028,6,0.07947729992362097,-0.9968366760893436,56.62,8.69,0,Prueba 2025
2025-06-28,08181500,8.69,63.88,3.08,0.0,29.58,1178.85,5.79,7.71,9.18,69.48,3.12,0.0,0.0,0.3,-5.600000000000001,-0.040000000000000036,6,0.062318379354325076,-0.998056320853012,56.62,8.91,0,Prueba 2025
2025-06-29,08181500,8.91,60.43,3.05,0.0,29.52,1181.15,5.78,7.72,8.69,63.88,3.08,0.0,0.0,0.3,-3.450000000000003,-0.03000000000000025,6,0.04514101777397193,-0.9989806246941579,56.62,8.18,0,Prueba 2025
2025-06-30,08181500,8.18,61.57,3.06,1.1,29.33,1158.44,5.83,7.73,8.91,60.43,3.05,0.0,1.1,1.4000000000000001,1.1400000000000006,0.010000000000000231,6,0.02795029824021032,-0.999609314096404,56.62,6.98,0,Prueba 2025
2025-07-01,08181500,6.98,65.53,3.09,0.0,28.89,1134.79,5.99,7.75,8.18,61.57,3.06,1.1,1.1,1.1,3.960000000000001,0.029999999999999805,7,0.01075130776352193,-0.9999422030204416,56.62,6.98,0,Prueba 2025
2025-07-02,08181500,6.98,66.38,3.1,6.8,28.99,1136.46,5.86,7.74,6.98,65.53,3.09,0.0,7.9,7.9,0.8499999999999943,0.010000000000000231,7,-0.00645086419810515,-0.9999791929590823,56.62,7.39,0,Prueba 2025
2025-07-03,08181500,7.39,66.18,3.1,1.8,28.99,1118.33,5.83,7.75,6.98,66.38,3.1,6.8,8.6,9.7,-0.19999999999998863,0.0,7,-0.023651127245231586,-0.9997202729664083,56.62,7.17,0,Prueba 2025
2025-07-07,08181500,8.52,83.63,3.23,1.4,28.880000000000003,1052.2350000000001,5.922499999999999,7.8075,8.07,74.45,3.16,1.7,5.699999999999999,14.3,9.179999999999993,0.06999999999999984,7,-0.09233133369539122,-0.9957283388645872,56.62,8.97,0,Prueba 2025
2025-07-08,08181500,8.97,95.22,3.31,0.0,28.87,1029.15,6.05,7.83,8.52,83.63,3.23,1.4,3.0999999999999988,14.3,11.590000000000003,0.08000000000000007,7,-0.10944576864891556,-0.993992768446958,56.62,8.16,0,Prueba 2025
2025-07-09,08181500,8.16,74.85,3.16,0.0,29.16,1066.77,6.16,7.84,8.97,95.22,3.31,0.0,1.399999999999999,7.499999999999999,-20.370000000000005,-0.1499999999999999,7,-0.12652781683868314,-0.9919630595773397,56.62,7.23,0,Prueba 2025
2025-07-10,08181500,7.23,61.24,3.06,0.0,29.46,1109.48,6.39,7.87,8.16,74.85,3.16,0.0,0.0,5.699999999999999,-13.609999999999992,-0.10000000000000009,7,-0.1435724234118113,-0.9896398128792412,56.62,6.7,0,Prueba 2025
2025-07-11,08181500,6.7,56.36,3.02,0.0,29.42,1184.58,6.17,7.85,7.23,61.24,3.06,0.0,0.0,5.699999999999999,-4.880000000000003,-0.040000000000000036,7,-0.16057454459499376,-0.9870237158387383,56.62,6.56,0,Prueba 2025
2025-07-12,08181500,6.56,52.99,2.98,0.0,29.47,1215.0,6.09,7.84,6.7,56.36,3.02,0.0,0.0,3.0999999999999988,-3.3699999999999974,-0.040000000000000036,7,-0.17752914918703497,-0.984115542601034,56.62,6.61,0,Prueba 2025
2025-07-13,08181500,6.61,46.47,2.92,4.0,29.39,1166.25,5.75,7.82,6.56,52.99,2.98,0.0,3.999999999999999,5.399999999999999,-6.520000000000003,-0.06000000000000005,7,-0.19443122004766195,-0.9809161537413774,56.62,6.47,0,Prueba 2025
2025-07-14,08181500,6.47,48.09,2.94,0.6,29.28,1210.94,5.6,7.75,6.61,46.47,2.92,4.0,4.599999999999999,4.599999999999999,1.6200000000000045,0.020000000000000018,7,-0.2112757555821793,-0.9774264960104055,56.62,6.14,0,Prueba 2025
2025-07-15,08181500,6.14,51.8,2.97,0.0,29.73,1223.54,6.0,7.79,6.47,48.09,2.94,0.6,4.599999999999999,4.599999999999999,3.7099999999999937,0.03000000000000025,7,-0.2280577712215198,-0.9736476020539838,56.62,5.96,0,Prueba 2025
2025-07-16,08181500,5.96,51.74,2.97,0.0,29.92,1184.17,5.95,7.8,6.14,51.8,2.97,0.0,0.5999999999999991,4.599999999999999,-0.05999999999999517,0.0,7,-0.24477230089725957,-0.9695805901076308,56.62,5.94,0,Prueba 2025
2025-07-17,08181500,5.94,49.02,2.94,0.0,29.84,1186.35,6.04,7.83,5.96,51.74,2.97,0.0,0.0,4.599999999999999,-2.719999999999999,-0.03000000000000025,7,-0.2614143985111562,-0.965226663665613,56.62,5.73,0,Prueba 2025
2025-07-18,08181500,5.73,49.37,2.95,0.0,29.73,1192.81,5.9,7.8,5.94,49.02,2.94,0.0,0.0,4.599999999999999,0.3499999999999943,0.010000000000000231,7,-0.2779791393987801,-0.9605871111248129,56.62,5.74,0,Prueba 2025
2025-07-19,08181500,5.74,48.3,2.94,0.0,29.85,1215.1,5.68,7.79,5.73,49.37,2.95,0.0,0.0,4.599999999999999,-1.0700000000000003,-0.010000000000000231,7,-0.2944616217868012,-0.9556633054034704,56.62,6.52,0,Prueba 2025
2025-07-20,08181500,6.52,49.89,2.95,0.0,29.36,1211.56,5.16,7.71,5.74,48.3,2.94,0.0,0.0,0.5999999999999986,1.5900000000000034,0.010000000000000231,7,-0.3108569682435036,-0.9504567035349151,56.62,6.49,0,Prueba 2025
2025-07-21,08181500,6.49,48.56,2.94,0.0,29.22,1240.52,5.05,7.69,6.52,49.89,2.95,0.0,0.0,0.0,-1.3299999999999983,-0.010000000000000231,7,-0.3271603271220951,-0.9449688462364056,56.62,6.08,0,Prueba 2025
2025-07-22,08181500,6.08,49.92,2.95,0.0,29.51,1224.38,5.28,7.7,6.49,48.56,2.94,0.0,0.0,0.0,1.3599999999999994,0.010000000000000231,7,-0.34336687399638804,-0.939201357453208,56.62,5.65,0,Prueba 2025
2025-07-23,08181500,5.65,47.54,2.93,0.0,29.92,1210.73,5.26,7.72,6.08,49.92,2.95,0.0,0.0,0.0,-2.3800000000000026,-0.020000000000000018,7,-0.3594718130884232,-0.9331559438780432,56.62,5.24,0,Prueba 2025
2025-07-24,08181500,5.24,46.94,2.93,0.0,30.14,1219.79,4.99,7.69,5.65,47.54,2.93,0.0,0.0,0.0,-0.6000000000000014,0.0,7,-0.3754703786876202,-0.9268343944460494,56.62,5.29,0,Prueba 2025
2025-07-25,08181500,5.29,47.37,2.93,0.0,29.99,1231.25,4.88,7.7,5.24,46.94,2.93,0.0,0.0,0.0,0.4299999999999997,0.0,7,-0.3913578365610259,-0.9202385798054075,56.62,5.6,0,Prueba 2025
2025-07-26,08181500,5.6,48.55,2.94,0.0,29.62,1233.44,5.46,7.77,5.29,47.37,2.93,0.0,0.0,0.0,1.1799999999999997,0.009999999999999787,7,-0.4071294853542516,-0.9133704517637858,56.62,5.76,0,Prueba 2025
2025-07-27,08181500,5.76,49.08,2.95,1.7,29.46,1223.44,5.53,7.79,5.6,48.55,2.94,0.0,1.699999999999999,1.6999999999999986,0.5300000000000011,0.010000000000000231,7,-0.4227806579826773,-0.9062320427107697,56.62,6.04,0,Prueba 2025
2025-07-28,08181500,6.04,49.23,2.95,0.0,29.53,1201.04,5.59,7.77,5.76,49.08,2.95,1.7,1.699999999999999,1.6999999999999986,0.14999999999999858,0.0,7,-0.4383067230125192,-0.898825465016444,56.62,5.9,0,Prueba 2025
2025-07-29,08181500,5.9,48.34,2.94,0.0,29.88,1220.62,5.89,7.81,6.04,49.23,2.95,0.0,1.699999999999999,1.6999999999999986,-0.8899999999999935,-0.010000000000000231,7,-0.45370308603134424,-0.8911529104063088,56.62,6.22,0,Prueba 2025
2025-07-30,08181500,6.22,40.41,2.85,0.0,29.46,1303.96,5.79,7.8,5.9,48.34,2.94,0.0,0.0,1.6999999999999986,-7.930000000000007,-0.08999999999999986,7,-0.46896519100763184,-0.8832166493127127,56.62,6.29,0,Prueba 2025
2025-07-31,08181500,6.29,42.84,2.88,0.0,29.61,1284.06,5.5,7.74,6.22,40.41,2.85,0.0,0.0,1.6999999999999986,2.430000000000007,0.029999999999999805,7,-0.48408852163897587,-0.8750190302029955,56.62,5.86,0,Prueba 2025
2025-08-01,08181500,5.86,40.56,2.85,0.0,30.01,1276.56,5.37,7.73,6.29,42.84,2.88,0.0,0.0,1.6999999999999986,-2.280000000000001,-0.029999999999999805,8,-0.4990686026885319,-0.8665624788845385,56.62,6.12,0,Prueba 2025
2025-08-02,08181500,6.12,38.07,2.83,0.7,30.37,1263.96,5.27,7.74,5.86,40.56,2.85,0.0,0.6999999999999991,2.3999999999999986,-2.490000000000002,-0.020000000000000018,8,-0.5139010013093103,-0.8578494977869301,56.62,5.89,0,Prueba 2025
2025-08-03,08181500,5.89,39.32,2.84,0.0,30.23,1266.88,4.92,7.7,6.12,38.07,2.83,0.7,0.6999999999999991,0.6999999999999986,1.25,0.009999999999999787,8,-0.5285813283559292,-0.8488826652214553,56.62,5.54,0,Prueba 2025
2025-08-04,08181500,5.54,37.7,2.82,0.0,30.03,1296.15,5.03,7.68,5.89,39.32,2.84,0.0,0.6999999999999991,0.6999999999999986,-1.6199999999999974,-0.020000000000000018,8,-0.5431052396834317,-0.8396646346181327,56.62,4.85,0,Prueba 2025
2025-08-05,08181500,4.85,45.48,2.9,0.0,29.77,1362.81,5.36,7.69,5.54,37.7,2.82,0.0,0.0,0.6999999999999986,7.779999999999994,0.08000000000000007,8,-0.5574684374327892,-0.8301981337405212,56.62,4.89,0,Prueba 2025
2025-08-06,08181500,4.89,42.61,2.87,0.0,29.97,1356.67,5.37,7.74,4.85,45.48,2.9,0.0,0.0,0.6999999999999986,-2.8699999999999974,-0.029999999999999805,8,-0.5716666713027052,-0.8204859638785327,56.62,4.55,0,Prueba 2025
2025-08-07,08181500,4.55,38.46,2.83,0.0,30.16,1376.77,5.22,7.73,4.89,42.61,2.87,0.0,0.0,0.6999999999999986,-4.149999999999999,-0.040000000000000036,8,-0.5856957398073508,-0.8105309990194823,56.62,4.67,0,Prueba 2025
2025-08-08,08181500,4.67,36.58,2.8,0.0,30.23,1366.77,5.3,7.75,4.55,38.46,2.83,0.0,0.0,0.6999999999999986,-1.8800000000000026,-0.03000000000000025,8,-0.5995514915196489,-0.8003361849976323,56.62,4.66,0,Prueba 2025
2025-08-09,08181500,4.66,34.77,2.77,0.0,30.32,1383.02,5.38,7.79,4.67,36.58,2.8,0.0,0.0,0.0,-1.8099999999999952,-0.029999999999999805,8,-0.6132298262997502,-0.7899045386224707,56.62,4.49,0,Prueba 2025
2025-08-10,08181500,4.49,36.11,2.8,0.0,30.39,1402.4,5.44,7.78,4.66,34.77,2.77,0.0,0.0,0.0,1.3399999999999963,0.029999999999999805,8,-0.6267266965083301,-0.7792391467859886,56.62,4.4,0,Prueba 2025
2025-08-11,08181500,4.4,37.76,2.82,0.0,30.32,1388.02,5.17,7.75,4.49,36.11,2.8,0.0,0.0,0.0,1.6499999999999986,0.020000000000000018,8,-0.6400381082043503,-0.7683431655492202,56.62,4.26,0,Prueba 2025
2025-08-12,08181500,4.26,36.57,2.8,0.0,30.41,1387.71,5.02,7.73,4.4,37.76,2.82,0.0,0.0,0.0,-1.1899999999999977,-0.020000000000000018,8,-0.65316012232693,-0.7572198192083127,56.62,4.33,0,Prueba 2025
2025-08-13,08181500,4.33,35.85,2.79,0.0,30.56,1429.17,5.06,7.72,4.26,36.57,2.8,0.0,0.0,0.0,-0.7199999999999989,-0.009999999999999787,8,-0.666088855860977,-0.7458723993404063,56.62,4.43,0,Prueba 2025
2025-08-14,08181500,4.43,36.61,2.8,0.0,30.6,1447.5,5.17,7.73,4.33,35.85,2.79,0.0,0.0,0.0,0.759999999999998,0.009999999999999787,8,-0.6788204829862355,-0.734304263829602,56.62,4.08,0,Prueba 2025
